filename,center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
291_HC.png,143.85175835662042,70.1539605290962,37.83095918938694,33.00361442751108,2.6523136354851817
292_HC.png,100.74548592090808,76.72679242856834,51.01537157322238,42.934893488700006,0.24122407153330624
293_HC.png,91.92335936614701,66.51389863227058,46.70203229064992,37.2934860476652,0.08800935138579408
294_HC.png,39.752899952212076,34.42760563129761,30.29275435092449,24.95916316203805,2.9212468328963266
295_HC.png,49.98498936485071,36.34969595635923,31.014529628804684,24.772872796793557,3.0830037753983226
296_HC.png,42.5797937160313,32.02205940945095,31.87462366247033,24.2052626092659,3.114654779163642
297_HC.png,68.34851084665189,55.59496257679955,29.974533466249554,24.40078974227076,2.886829870022851
298_HC.png,39.40382792321352,29.28786990896105,29.2332204662823,24.272696879571324,0.03587171461893131
299_HC.png,82.811564815283,63.44804600051137,48.840418683069494,38.57284219553671,3.0150545517654956
300_HC.png,53.346820054129765,37.66871423093643,31.74854873733481,25.102097768938428,3.0624468349440006
301_HC.png,61.26573885385326,44.13266543783297,31.26499653904477,25.43962075769264,0.00443815795661705
302_HC.png,77.87457537939252,48.81031525447713,43.59718198398406,38.92979708885549,0.4823273687111774
303_HC.png,59.35642468955757,37.76898977979505,31.29051219517902,24.12370022007868,2.921063607413329
304_HC.png,98.56453844944971,47.62209829250376,40.667327349995055,25.282100097256507,0.041882868673403656
305_HC.png,16.53492221837163,13.076739752709527,10.518421396874725,8.63495340547044,1.7052076149735793
306_HC.png,46.762262333754144,33.32795620978551,30.553559580187528,24.47717919651926,0.025199229708493264
307_HC.png,57.70698676263138,40.627751931604664,30.362332405843336,24.428843926266214,3.095983090444987
308_HC.png,91.30470942565933,69.63730537138663,49.62128376204981,40.22422801925927,2.367952346405045
309_HC.png,48.94492285785273,28.585806341749127,17.164169450113274,15.15134444332205,3.069453212297836
310_HC.png,26.137284232721633,15.491435779570219,10.74569443466932,9.430126724921536,2.859529006740122
311_HC.png,40.616389824005346,32.20179490004785,32.088765867580086,24.644319407575995,3.065091487064504
312_HC.png,109.73902158474647,67.44594438457331,52.83667651097916,44.62514218537258,0.46905004593853283
313_HC.png,35.876114355776394,25.31999158448897,16.712843497376614,12.683749788732444,1.511722620126977
314_HC.png,57.80836432451811,36.12779249656939,29.754856660195987,23.767412157377475,0.019533753963513197
315_HC.png,79.57038618100023,58.25574420198158,31.692312236164717,26.94213463166619,0.04934384762531515
316_HC.png,80.14294510348711,52.79571641388411,46.65649896724553,34.93158435924935,3.0302657289637014
317_HC.png,24.084816553228467,17.170874751695493,11.880367429765775,11.464593306958507,1.5657246028149496
318_HC.png,84.13385640178922,65.97820983598925,37.18233393934757,31.883498991838728,0.11661396518017167
319_HC.png,64.36588701007528,54.07491200231877,22.648345530614918,18.454376999177555,3.0581116081635153
320_HC.png,29.30747209309401,15.281401682045557,13.696375388852923,10.659070953973249,2.669088887191591
321_HC.png,48.95233174674511,36.44457507855622,28.790071447457404,24.993786288804387,3.0235833251564745
322_HC.png,47.47885064482171,26.969317527876672,30.069225841180465,23.996859330548915,2.9690802687094036
323_HC.png,56.65843436340327,39.198405324923705,32.220778852654625,24.814314185998573,0.02703947402173802
324_HC.png,33.68206309825526,23.73249486120229,25.222352816225264,20.327199555047567,2.994114116114203
325_HC.png,51.94948909647954,37.92255114204575,30.08972402661561,25.022075859208027,3.099885819864444
326_HC.png,93.65880777242027,62.445913732473294,44.179241755577564,40.921558076429285,2.470366536389996
327_HC.png,52.8969503368547,50.80165810327989,32.4529084876448,27.898328121505106,0.012088221345924166
328_HC.png,55.84335875156767,33.03852276128623,31.17986357650698,27.617989541718455,2.831565415820126
329_HC.png,42.031057634298755,28.98626244219763,34.41774983092667,26.448225554681173,0.01900418438075094
330_HC.png,52.636682216964104,29.75401234327659,34.43025412274739,27.646486037041477,2.868218235586778
331_HC.png,25.400850253531203,18.7452539000595,14.436628461135623,11.210434771752999,2.8513023689748125
332_HC.png,43.34217909110723,31.5638753112423,31.03736964669979,24.762538282982465,3.0400689580943374
333_HC.png,69.92331892532825,63.20622275759719,33.82082882058159,28.339420739930947,3.0047727525869723
334_HC.png,33.84582274619933,33.13790747900934,30.4245988122066,23.10349735441149,3.0064638598791724
